zip,latitude,longitude,usda_zone,avg_last_frost,avg_first_frost
44214,40.96542,-82.00032,6a,04-25,10-15
44215,41.06915,-81.90358,6a,04-25,10-15
44216,40.93666,-81.5981,6b,04-15,10-22
44217,40.97689,-81.90624,6a,04-25,10-15
44221,41.14146,-81.47928,6b,04-15,10-22
44223,41.1486,-81.51241,6b,04-15,10-22
44224,41.17426,-81.43744,6b,04-15,10-22
44230,40.96411,-81.68961,6b,04-15,10-22
44231,41.2959,-81.08057,6a,04-25,10-15
44232,40.93251,-81.46199,6b,04-15,10-22
44233,41.23348,-81.73475,6b,04-15,10-22
44234,41.33719,-81.16699,6a,04-25,10-15
44235,41.02882,-82.11496,6a,04-25,10-15
44236,41.2488,-81.44679,6b,04-15,10-22
44240,41.14876,-81.35302,6a,04-25,10-15
44241,41.24941,-81.34404,6a,04-25,10-15
44243,41.14686,-81.3388,6a,04-25,10-15
44250,41.02026,-81.4359,6b,04-15,10-22
44251,41.02964,-81.93146,6a,04-25,10-15
44253,41.16146,-82.03333,6a,04-25,10-15
44254,41.03939,-82.0137,6a,04-25,10-15
44255,41.28675,-81.22911,6a,04-25,10-15
44256,41.13985,-81.85646,6a,04-25,10-15
44260,41.04312,-81.36518,6b,04-15,10-22
44262,41.13881,-81.43787,6b,04-15,10-22
44264,41.23439,-81.55114,6b,04-15,10-22
44266,41.15922,-81.23143,6a,04-25,10-15
44270,40.97173,-81.77938,6a,04-25,10-15
44272,41.09464,-81.19784,6a,04-25,10-15
44273,41.02239,-81.8775,6a,04-25,10-15
44274,41.09924,-81.73433,6b,04-15,10-22
44275,41.10191,-82.10234,6a,04-25,10-15
44276,40.95125,-81.82651,6a,04-25,10-15
44278,41.09316,-81.42692,6b,04-15,10-22
44280,41.23074,-81.92477,6b,04-15,10-22
44281,41.03766,-81.73368,6b,04-15,10-22
44285,41.15971,-81.07002,6a,04-25,10-15
44286,41.23372,-81.63222,6b,04-15,10-22
44287,40.95795,-82.12114,6a,04-25,10-15
44288,41.24286,-81.07101,6a,04-25,10-15
44301,41.04395,-81.51919,6b,04-15,10-22
44302,41.0894,-81.53973,6b,04-15,10-22
44303,41.10321,-81.53625,6b,04-15,10-22
44304,41.08179,-81.50745,6b,04-15,10-22
44305,41.07361,-81.46278,6b,04-15,10-22
44306,41.04606,-81.49039,6b,04-15,10-22
44307,41.06961,-81.54591,6b,04-15,10-22
44308,41.08176,-81.51813,6b,04-15,10-22
44310,41.10766,-81.50091,6b,04-15,10-22
44311,41.06305,-81.51906,6b,04-15,10-22
44312,41.03416,-81.43944,6b,04-15,10-22
44313,41.12359,-81.57129,6b,04-15,10-22
44314,41.04015,-81.55914,6b,04-15,10-22
44319,40.99092,-81.52953,6b,04-15,10-22
44320,41.08315,-81.57022,6b,04-15,10-22
44321,41.10259,-81.65092,6b,04-15,10-22
44325,41.07643,-81.51026,6b,04-15,10-22
44333,41.14466,-81.61948,6b,04-15,10-22
44401,41.03114,-80.95058,6a,04-25,10-15
44402,41.38583,-80.87487,6a,04-25,10-15
44403,41.23999,-80.58346,6a,04-25,10-15
44404,41.34021,-80.536,6a,04-25,10-15
44405,41.07806,-80.59243,6a,04-25,10-15
44406,41.02967,-80.76396,6a,04-25,10-15
44408,40.8843,-80.68652,6a,04-25,10-15
44410,41.33331,-80.7264,6a,04-25,10-15
44411,41.02461,-81.05025,6a,04-25,10-15
44412,41.09935,-81.00605,6a,04-25,10-15
44413,40.83846,-80.54601,6a,04-25,10-15
44415,40.76304,-80.70425,6b,04-15,10-22
44417,41.42849,-80.65551,6a,04-25,10-15
44418,41.30439,-80.60358,6a,04-25,10-15
44420,41.16076,-80.693,6a,04-25,10-15
44423,40.75105,-80.91009,6a,04-25,10-15
44424,41.3091,-80.58468,6a,04-25,10-15
44425,41.16674,-80.57733,6a,04-25,10-15
44427,40.7238,-80.94874,6a,04-25,10-15
44428,41.44336,-80.58862,6a,04-25,10-15
44429,41.10033,-80.9853,6a,04-25,10-15
44430,41.24168,-80.88588,6a,04-25,10-15
44431,40.86449,-80.75848,6a,04-25,10-15
44432,40.75779,-80.7642,6a,04-25,10-15
44436,41.04661,-80.54145,6a,04-25,10-15
44437,41.15957,-80.73083,6a,04-25,10-15
44438,41.22832,-80.53175,6a,04-25,10-15
44439,41.45936,-80.94272,6a,04-25,10-15
44440,41.14633,-80.77271,6a,04-25,10-15
44441,40.77615,-80.54967,6b,04-15,10-22
44442,40.96691,-80.55862,6a,04-25,10-15
44443,40.91756,-80.60039,6a,04-25,10-15
44444,41.18898,-80.96964,6a,04-25,10-15
44445,40.84285,-80.61956,6a,04-25,10-15
44446,41.18626,-80.75297,6a,04-25,10-15
44449,40.99299,-81.02595,6a,04-25,10-15
44450,41.44905,-80.81921,6a,04-25,10-15
44451,41.09009,-80.86736,6a,04-25,10-15
44452,40.95186,-80.6549,6a,04-25,10-15
44454,40.91067,-80.53069,6a,04-25,10-15
44455,40.78733,-80.61034,6b,04-15,10-22
44460,40.89866,-80.86094,6a,04-25,10-15
44470,41.29445,-80.9552,6a,04-25,10-15
44471,41.05125,-80.59512,6a,04-25,10-15
44473,41.23625,-80.66265,6a,04-25,10-15
44481,41.20534,-80.85756,6a,04-25,10-15
44483,41.25275,-80.80773,6a,04-25,10-15
44484,41.22696,-80.76475,6a,04-25,10-15
44485,41.23786,-80.84356,6a,04-25,10-15
44490,40.89973,-80.76333,6a,04-25,10-15
44491,41.36953,-80.96327,6a,04-25,10-15
44493,40.82858,-80.89671,6a,04-25,10-15
44502,41.08628,-80.64563,6a,04-25,10-15
44503,41.1003,-80.64962,6a,04-25,10-15
44504,41.12376,-80.65481,6a,04-25,10-15
44505,41.12252,-80.62043,6a,04-25,10-15
44506,41.09566,-80.62652,6a,04-25,10-15
44507,41.07451,-80.65562,6a,04-25,10-15
44509,41.10625,-80.69471,6a,04-25,10-15
44510,41.12051,-80.66811,6a,04-25,10-15
44511,41.06916,-80.69134,6a,04-25,10-15
44512,41.03267,-80.66467,6a,04-25,10-15
44514,41.01616,-80.61549,6a,04-25,10-15
44515,41.09901,-80.74545,6a,04-25,10-15
44555,41.10386,-80.64365,6a,04-25,10-15
44601,40.91791,-81.11641,6a,04-25,10-15
44606,40.7392,-81.80457,6a,04-25,10-15
44607,40.68603,-81.02187,6a,04-25,10-15
44608,40.65151,-81.58475,6b,04-15,10-22
44609,40.89862,-80.99304,6a,04-25,10-15
44610,40.56159,-81.7981,6a,04-25,10-15
44611,40.63533,-82.08743,6a,04-25,10-15
44612,40.64372,-81.45442,6b,04-15,10-22
44613,40.71211,-81.59859,6b,04-15,10-22
44614,40.88669,-81.58327,6b,04-15,10-22
44615,40.56857,-81.08187,6b,04-15,10-22
44618,40.78783,-81.68623,6a,04-25,10-15
44619,40.90174,-80.95723,6b,04-15,10-22
44620,40.57137,-81.21163,6b,04-15,10-22
44621,40.4106,-81.31633,6b,04-15,10-22
44622,40.53751,-81.48791,6b,04-15,10-22
44624,40.60006,-81.65174,6a,04-25,10-15
44625,40.75847,-81.00795,6a,04-25,10-15
44626,40.69538,-81.38102,6b,04-15,10-22
44627,40.67104,-81.84927,6a,04-25,10-15
44628,40.52765,-82.14312,6a,04-25,10-15
44629,40.35917,-81.4351,6b,04-15,10-22
44630,40.92951,-81.40013,6b,04-15,10-22
44632,40.96289,-81.32814,6b,04-15,10-22
44633,40.63019,-81.93057,6a,04-25,10-15
44634,40.83209,-81.0573,6a,04-25,10-15
44637,40.48531,-82.01209,6a,04-25,10-15
44638,40.65751,-82.13584,6a,04-25,10-15
44639,40.54769,-81.2435,6b,04-15,10-22
44640,40.98331,-81.14682,6a,04-25,10-15
44641,40.84369,-81.26298,6b,04-15,10-22
44643,40.64653,-81.30882,6b,04-15,10-22
44644,40.68357,-81.17453,6b,04-15,10-22
44645,40.90953,-81.71764,6a,04-25,10-15
44646,40.80513,-81.50101,6b,04-15,10-22
44647,40.79392,-81.55252,6b,04-15,10-22
44651,40.62364,-80.96214,6a,04-25,10-15
44652,40.89506,-81.32619,6b,04-15,10-22
44653,40.4335,-81.3731,6b,04-15,10-22
44654,40.54234,-81.87856,6a,04-25,10-15
44656,40.56918,-81.3359,6b,04-15,10-22
44657,40.73346,-81.09148,6a,04-25,10-15
44659,40.69489,-81.70227,6a,04-25,10-15
44660,40.62228,-81.78253,6a,04-25,10-15
44661,40.59602,-82.11317,6a,04-25,10-15
44662,40.72289,-81.54071,6b,04-15,10-22
44663,40.47719,-81.44439,6b,04-15,10-22
44665,40.84356,-80.97943,6a,04-25,10-15
44666,40.84026,-81.62724,6b,04-15,10-22
44667,40.83506,-81.77006,6a,04-25,10-15
44669,40.79876,-81.16037,6a,04-25,10-15
44670,40.76291,-81.19054,6a,04-25,10-15
44671,40.64119,-81.36885,6b,04-15,10-22
44672,40.92261,-81.02632,6a,04-25,10-15
44675,40.50693,-81.24133,6b,04-15,10-22
44676,40.68797,-82.02563,6a,04-25,10-15
44677,40.86519,-81.85967,6a,04-25,10-15
44678,40.56521,-81.35014,6b,04-15,10-22
44680,40.59712,-81.53098,6b,04-15,10-22
44681,40.50333,-81.64879,6a,04-25,10-15
44682,40.39792,-81.40527,6b,04-15,10-22
44683,40.3736,-81.34146,6b,04-15,10-22
44685,40.96121,-81.42516,6b,04-15,10-22
44687,40.55157,-81.72842,6a,04-25,10-15
44688,40.67926,-81.26003,6b,04-15,10-22
44689,40.65591,-81.63929,6a,04-25,10-15
44690,40.61665,-81.6953,6a,04-25,10-15
44691,40.80009,-81.95726,6a,04-25,10-15
44693,40.30821,-81.18752,6b,04-15,10-22
44695,40.43325,-81.18764,6b,04-15,10-22
44697,40.61225,-81.42168,6b,04-15,10-22
44699,40.28349,-81.28215,6b,04-15,10-22
44702,40.79886,-81.37499,6b,04-15,10-22
44703,40.80911,-81.3809,6b,04-15,10-22
44704,40.79936,-81.3564,6b,04-15,10-22
44705,40.82186,-81.34253,6b,04-15,10-22
44706,40.77686,-81.40593,6b,04-15,10-22
44707,40.78416,-81.36566,6b,04-15,10-22
44708,40.81093,-81.42142,6b,04-15,10-22
44709,40.83651,-81.38548,6b,04-15,10-22
44710,40.79111,-81.41672,6b,04-15,10-22
44714,40.82766,-81.36029,6b,04-15,10-22
44718,40.85068,-81.43773,6b,04-15,10-22
44720,40.88841,-81.41066,6b,04-15,10-22
44721,40.8863,-81.33145,6b,04-15,10-22
44730,40.76976,-81.2707,6b,04-15,10-22
44802,41.05389,-83.41412,6b,04-15,10-22
44804,41.11734,-83.52652,6b,04-15,10-22
44805,40.86702,-82.31514,6a,04-25,10-15
44807,41.06922,-82.87708,6a,04-25,10-15
44809,41.13299,-83.28328,6b,04-15,10-22
44811,41.25716,-82.84296,6a,04-25,10-15
44813,40.60622,-82.52073,6a,04-25,10-15
44814,41.3235,-82.4692,6b,04-15,10-22
44815,41.2441,-83.23348,6a,04-25,10-15
44817,41.19375,-83.54226,6b,04-15,10-22
44818,41.00811,-82.99772,6a,04-25,10-15
44820,40.81518,-82.97091,6a,04-25,10-15
44822,40.56138,-82.41237,6a,04-25,10-15
44824,41.39351,-82.80569,6b,04-15,10-22
44825,40.95293,-82.94232,6a,04-25,10-15
44826,41.22765,-82.48061,6a,04-25,10-15
44827,40.79552,-82.74991,6a,04-25,10-15
44828,41.2344,-82.86059,6a,04-25,10-15
44830,41.16421,-83.41054,6b,04-15,10-22
44833,40.72087,-82.797,6a,04-25,10-15
44836,41.24937,-83.05827,6a,04-25,10-15
44837,41.02043,-82.50097,6a,04-25,10-15
44838,40.77305,-82.26175,6a,04-25,10-15
44839,41.38853,-82.5568,6b,04-15,10-22
44840,40.80143,-82.18712,6a,04-25,10-15
44841,41.24954,-83.2966,6a,04-25,10-15
44842,40.63985,-82.2246,6a,04-25,10-15
44843,40.70179,-82.41177,6a,04-25,10-15
44844,40.99041,-83.26087,6a,04-25,10-15
44846,41.3062,-82.60611,6b,04-15,10-22
44847,41.23886,-82.70909,6a,04-25,10-15
44849,40.81526,-83.13144,6a,04-25,10-15
44850,41.03468,-82.68056,6a,04-25,10-15
44851,41.09848,-82.40483,6a,04-25,10-15
44853,41.05787,-83.29505,6a,04-25,10-15
44854,40.9544,-82.85436,6a,04-25,10-15
44855,41.1002,-82.60887,6a,04-25,10-15
44856,40.7928,-82.85759,6a,04-25,10-15
44857,41.23636,-82.60185,6a,04-25,10-15
44859,41.01957,-82.33622,6a,04-25,10-15
44861,41.24065,-83.15,6a,04-25,10-15
44864,40.66496,-82.31994,6a,04-25,10-15
44865,40.99388,-82.67743,6a,04-25,10-15
44866,40.90658,-82.18985,6a,04-25,10-15
44867,41.14014,-82.99802,6a,04-25,10-15
44870,41.42646,-82.71083,6b,04-15,10-22
44874,40.96374,-82.36547,6a,04-25,10-15
44875,40.88899,-82.65598,6a,04-25,10-15
44878,40.94974,-82.52995,6a,04-25,10-15
44880,41.03884,-82.21779,6a,04-25,10-15
44881,40.86865,-82.87503,6a,04-25,10-15
44882,40.95356,-83.14177,6a,04-25,10-15
44883,41.12071,-83.17658,6a,04-25,10-15
44887,40.90261,-82.78885,6a,04-25,10-15
44889,41.24323,-82.38848,6b,04-15,10-22
44890,41.07367,-82.72435,6a,04-25,10-15
44901,40.85083,-82.51137,6a,04-25,10-15
44902,40.75916,-82.51118,6a,04-25,10-15
44903,40.76659,-82.51869,6a,04-25,10-15
44904,40.67821,-82.58207,6a,04-25,10-15
44905,40.77356,-82.47612,6a,04-25,10-15
44906,40.76606,-82.56749,6a,04-25,10-15
44907,40.73324,-82.51975,6a,04-25,10-15
45001,39.13782,-84.7079,6b,04-15,10-22
45002,39.18036,-84.73783,6b,04-15,10-22
45003,39.57513,-84.7905,6a,04-25,10-15
45005,39.55024,-84.3087,6b,04-15,10-22
45011,39.40486,-84.52271,6b,04-15,10-22
45013,39.40919,-84.60321,6b,04-15,10-22
45014,39.33036,-84.55277,6b,04-15,10-22
45015,39.36711,-84.55053,6b,04-15,10-22
45030,39.25794,-84.77001,6b,04-15,10-22
45032,39.49963,-84.00579,6b,04-15,10-22
45033,39.177,-84.76337,6b,04-15,10-22
45034,39.35927,-84.24898,6b,04-15,10-22
45036,39.44015,-84.22175,6b,04-15,10-22
45039,39.31773,-84.24728,6b,04-15,10-22
45040,39.34426,-84.3152,6b,04-15,10-22
45041,39.21328,-84.70421,6b,04-15,10-22
45042,39.53491,-84.39324,6b,04-15,10-22
45044,39.48296,-84.38393,6b,04-15,10-22
45050,39.44101,-84.36582,6b,04-15,10-22
45051,39.09646,-84.6431,6b,04-15,10-22
45052,39.15516,-84.77789,6b,04-15,10-22
45053,39.35269,-84.78591,6b,04-15,10-22
45054,39.44415,-84.06299,6b,04-15,10-22
45055,39.45181,-84.51524,6b,04-15,10-22
45056,39.49875,-84.7407,6a,04-25,10-15
45062,39.48086,-84.55382,6b,04-15,10-22
45064,39.56242,-84.6169,6a,04-25,10-15
45065,39.37124,-84.21132,6b,04-15,10-22
45066,39.5571,-84.22688,6b,04-15,10-22
45067,39.48231,-84.46429,6b,04-15,10-22
45068,39.52556,-84.06923,6b,04-15,10-22
45069,39.34376,-84.40249,6b,04-15,10-22
45070,39.58888,-84.55562,6a,04-25,10-15
45101,38.67166,-83.75693,6b,04-15,10-22
45102,39.02307,-84.2099,6b,04-15,10-22
45103,39.08289,-84.15319,6b,04-15,10-22
45105,38.74978,-83.61257,6b,04-15,10-22
45106,38.95648,-84.08093,6b,04-15,10-22
45107,39.29363,-83.97584,6b,04-15,10-22
45111,39.19552,-84.29093,6b,04-15,10-22
45112,38.79269,-84.1386,6b,04-15,10-22
45113,39.39707,-83.98239,6b,04-15,10-22
45115,38.81506,-83.7039,6b,04-15,10-22
45118,39.18498,-83.95045,6b,04-15,10-22
45119,38.88063,-84.00874,6b,04-15,10-22
45120,38.82103,-84.09805,6b,04-15,10-22
45121,38.87752,-83.90215,6b,04-15,10-22
45122,39.22226,-84.11831,6b,04-15,10-22
45123,39.34356,-83.39748,6b,04-15,10-22
45130,38.91412,-83.99496,6b,04-15,10-22
45131,38.78959,-83.96705,6b,04-15,10-22
45132,39.3443,-83.59926,6b,04-15,10-22
45133,39.16292,-83.5802,6b,04-15,10-22
45135,39.34446,-83.54825,6b,04-15,10-22
45140,39.25865,-84.2651,6b,04-15,10-22
45142,39.21311,-83.80743,6b,04-15,10-22
45144,38.69057,-83.61925,6b,04-15,10-22
45146,39.32006,-83.79841,6b,04-15,10-22
45147,39.21374,-84.30023,6b,04-15,10-22
45148,39.29048,-83.88767,6b,04-15,10-22
45150,39.16882,-84.24995,6b,04-15,10-22
45152,39.35032,-84.11606,6b,04-15,10-22
45153,38.8702,-84.2025,6b,04-15,10-22
45154,39.04659,-83.92245,6b,04-15,10-22
45155,39.03805,-83.74936,6b,04-15,10-22
45156,38.81007,-84.21176,7a,04-10,11-01
45157,38.95739,-84.24755,6b,04-15,10-22
45158,39.18779,-84.07831,6b,04-15,10-22
45159,39.32699,-83.68731,6b,04-15,10-22
45160,39.12164,-84.13927,6b,04-15,10-22
45162,39.27649,-84.08817,6b,04-15,10-22
45164,39.55304,-83.78346,6a,04-25,10-15
45166,39.48054,-83.6772,6b,04-15,10-22
45167,38.76331,-83.8075,6b,04-15,10-22
45168,38.85009,-83.77254,6b,04-15,10-22
45169,39.50711,-83.6505,6b,04-15,10-22
45171,38.98537,-83.78542,6b,04-15,10-22
45172,39.07427,-83.38713,6b,04-15,10-22
45174,39.16106,-84.30808,6b,04-15,10-22
45176,39.08144,-84.02906,6b,04-15,10-22
45177,39.46348,-83.84446,6b,04-15,10-22
45202,39.10441,-84.50774,6b,04-15,10-22
45203,39.10413,-84.53067,6b,04-15,10-22
45204,39.09334,-84.56428,6b,04-15,10-22
45205,39.11071,-84.57438,6b,04-15,10-22
45206,39.12753,-84.48832,6b,04-15,10-22
45207,39.14225,-84.46983,6b,04-15,10-22
45208,39.13786,-84.43426,6b,04-15,10-22
45209,39.15406,-84.43086,6b,04-15,10-22
45211,39.15416,-84.60527,6b,04-15,10-22
45212,39.16069,-84.4545,6b,04-15,10-22
45213,39.18089,-84.41881,6b,04-15,10-22
45214,39.12056,-84.53575,6b,04-15,10-22
45215,39.22886,-84.45707,6b,04-15,10-22
45216,39.19711,-84.47991,6b,04-15,10-22
45217,39.16695,-84.49514,6b,04-15,10-22
45218,39.26479,-84.5175,6b,04-15,10-22
45219,39.12721,-84.50988,6b,04-15,10-22
45220,39.14426,-84.51986,6b,04-15,10-22
45223,39.16186,-84.54259,6b,04-15,10-22
45224,39.20496,-84.53734,6b,04-15,10-22
45225,39.13741,-84.54112,6b,04-15,10-22
45226,39.11491,-84.42526,6b,04-15,10-22
45227,39.15201,-84.38348,6b,04-15,10-22
45229,39.15209,-84.48899,6b,04-15,10-22
45230,39.07837,-84.38865,6b,04-15,10-22
45231,39.24261,-84.5453,6b,04-15,10-22
45232,39.17341,-84.51295,6b,04-15,10-22
45233,39.11706,-84.67173,6b,04-15,10-22
45236,39.20511,-84.39512,6b,04-15,10-22
45237,39.18886,-84.45798,6b,04-15,10-22
45238,39.11217,-84.60849,6b,04-15,10-22
45239,39.20756,-84.57299,6b,04-15,10-22
45240,39.28481,-84.52941,6b,04-15,10-22
45241,39.27627,-84.39324,6b,04-15,10-22
45242,39.24256,-84.36042,6b,04-15,10-22
45243,39.18466,-84.36014,6b,04-15,10-22
45244,39.11916,-84.33389,6b,04-15,10-22
45245,39.07533,-84.27311,6b,04-15,10-22
45246,39.28856,-84.47383,6b,04-15,10-22
45247,39.20921,-84.64363,6b,04-15,10-22
45248,39.16016,-84.65042,6b,04-15,10-22
45249,39.27829,-84.33049,6b,04-15,10-22
45251,39.25812,-84.58733,6b,04-15,10-22
45252,39.28282,-84.62514,6b,04-15,10-22
45255,39.06611,-84.32227,6b,04-15,10-22
45267,39.16676,-84.53822,6b,04-15,10-22
45301,39.71117,-84.02323,6a,04-25,10-15
45302,40.40476,-84.19578,6a,04-25,10-15
45303,40.21528,-84.6477,6a,04-25,10-15
45304,39.99091,-84.53709,6a,04-25,10-15
45305,39.64006,-84.0855,6b,04-15,10-22
45306,40.46457,-84.18763,6a,04-25,10-15
45307,39.5802,-83.72363,6b,04-15,10-22
45308,40.12865,-84.4433,6a,04-25,10-15
45309,39.84454,-84.41774,6a,04-25,10-15
45310,40.35216,-84.6448,6a,04-25,10-15
45311,39.62973,-84.67557,6a,04-25,10-15
45312,40.0659,-84.08219,6a,04-25,10-15
45314,39.74458,-83.79697,6a,04-25,10-15
45315,39.85367,-84.34125,6a,04-25,10-15
45316,39.79699,-83.82609,6a,04-25,10-15
45317,40.17061,-84.02446,6a,04-25,10-15
45318,40.12347,-84.35433,6a,04-25,10-15
45319,39.91894,-83.94491,6a,04-25,10-15
45320,39.73935,-84.65393,6a,04-25,10-15
45321,39.88872,-84.67216,6a,04-25,10-15
45322,39.87774,-84.30999,6a,04-25,10-15
45323,39.86726,-83.93512,6b,04-15,10-22
45324,39.80891,-84.01972,6b,04-15,10-22
45325,39.68512,-84.42307,6b,04-15,10-22
45326,40.14413,-84.10429,6a,04-25,10-15
45327,39.62881,-84.37873,6b,04-15,10-22
45328,40.11254,-84.49314,6a,04-25,10-15
45330,39.64749,-84.52749,6a,04-25,10-15
45331,40.09414,-84.63574,6a,04-25,10-15
45332,39.99888,-84.79165,6a,04-25,10-15
45333,40.26011,-84.33611,6a,04-25,10-15
45334,40.44647,-84.04389,6a,04-25,10-15
45335,39.62434,-83.74587,6b,04-15,10-22
45336,40.43874,-84.26309,6a,04-25,10-15
45337,39.98107,-84.42201,6a,04-25,10-15
45338,39.84986,-84.54428,6a,04-25,10-15
45339,40.00865,-84.34143,6a,04-25,10-15
45340,40.37261,-84.05113,6a,04-25,10-15
45341,39.88083,-84.02364,6b,04-15,10-22
45342,39.63153,-84.27074,6b,04-15,10-22
45344,39.93993,-84.01992,6a,04-25,10-15
45345,39.74377,-84.39256,6a,04-25,10-15
45346,39.97193,-84.70471,6a,04-25,10-15
45347,39.87626,-84.77788,6a,04-25,10-15
45348,40.3327,-84.65016,6a,04-25,10-15
45349,39.99094,-83.94049,6a,04-25,10-15
45350,40.13543,-84.61913,6a,04-25,10-15
45351,40.33936,-84.49597,6a,04-25,10-15
45352,40.05031,-84.74442,6a,04-25,10-15
45353,40.29403,-84.03271,6a,04-25,10-15
45354,39.9046,-84.40163,6a,04-25,10-15
45356,40.15651,-84.24213,6a,04-25,10-15
45358,39.98601,-84.48651,6a,04-25,10-15
45359,40.05348,-84.35202,6a,04-25,10-15
45360,40.33042,-84.09097,6a,04-25,10-15
45361,39.96349,-84.41448,6a,04-25,10-15
45362,40.28577,-84.63891,6a,04-25,10-15
45363,40.2333,-84.40459,6a,04-25,10-15
45365,40.28486,-84.15974,6a,04-25,10-15
45368,39.84037,-83.65813,6a,04-25,10-15
45369,39.94272,-83.60235,6a,04-25,10-15
45370,39.60037,-84.02586,6b,04-15,10-22
45371,39.95424,-84.17685,6a,04-25,10-15
45372,40.01387,-83.83325,6a,04-25,10-15
45373,40.03652,-84.20629,6a,04-25,10-15
45377,39.88936,-84.2051,6b,04-15,10-22
45378,39.90316,-84.48822,6a,04-25,10-15
45380,40.23174,-84.49935,6a,04-25,10-15
45381,39.73051,-84.53052,6a,04-25,10-15
45382,39.90326,-84.62255,6a,04-25,10-15
45383,39.95812,-84.33335,6a,04-25,10-15
45384,39.71277,-83.88014,6b,04-15,10-22
45385,39.68284,-83.92144,6b,04-15,10-22
45387,39.79723,-83.89239,6a,04-25,10-15
45388,40.32854,-84.47938,6a,04-25,10-15
45389,40.05574,-84.02525,6a,04-25,10-15
45390,40.20451,-84.78292,6a,04-25,10-15
45402,39.75776,-84.18848,6b,04-15,10-22
45403,39.76271,-84.15294,6b,04-15,10-22
45404,39.78326,-84.16342,6b,04-15,10-22
45405,39.78846,-84.21111,6b,04-15,10-22
45406,39.78411,-84.23841,6b,04-15,10-22
45409,39.7257,-84.18927,6b,04-15,10-22
45410,39.74831,-84.15893,6b,04-15,10-22
45414,39.82081,-84.19381,6b,04-15,10-22
45415,39.83726,-84.26016,6b,04-15,10-22
45416,39.80521,-84.25804,6b,04-15,10-22
45417,39.75311,-84.24715,6b,04-15,10-22
45419,39.71331,-84.16523,6b,04-15,10-22
45420,39.72391,-84.13453,6b,04-15,10-22
45423,39.75047,-84.26859,6b,04-15,10-22
45424,39.84031,-84.12227,6b,04-15,10-22
45426,39.80261,-84.30196,6b,04-15,10-22
45428,39.74666,-84.25929,6b,04-15,10-22
45429,39.68746,-84.15595,6b,04-15,10-22
45430,39.71079,-84.08192,6b,04-15,10-22
45431,39.76526,-84.10262,6b,04-15,10-22
45432,39.74035,-84.09306,6b,04-15,10-22
45433,39.81374,-84.05898,6b,04-15,10-22
45434,39.71909,-84.03808,6b,04-15,10-22
45435,39.75047,-84.26859,6b,04-15,10-22
45439,39.6957,-84.21688,6b,04-15,10-22
45440,39.67419,-84.11029,6b,04-15,10-22
45449,39.66423,-84.24201,6b,04-15,10-22
45458,39.60828,-84.16413,6b,04-15,10-22
45459,39.64461,-84.16931,6b,04-15,10-22
45469,39.74051,-84.17894,6a,04-25,10-15
45501,39.92706,-83.81323,6a,04-25,10-15
45502,39.92662,-83.8128,6a,04-25,10-15
45503,39.94831,-83.78205,6a,04-25,10-15
45504,39.94183,-83.83702,6a,04-25,10-15
45505,39.91086,-83.78579,6a,04-25,10-15
45506,39.91011,-83.83243,6a,04-25,10-15
45601,39.33046,-82.97228,6b,04-15,10-22
45612,39.2288,-83.28641,6b,04-15,10-22
45613,39.01522,-82.84927,6b,04-15,10-22
45614,38.91918,-82.29337,6b,04-15,10-22
45616,38.78922,-83.3192,6b,04-15,10-22
45617,39.28039,-83.15899,6b,04-15,10-22
45618,38.8922,-83.62179,6b,04-15,10-22
45619,38.44856,-82.44553,7a,04-10,11-01
45620,38.94329,-82.13589,6b,04-15,10-22
45621,39.11109,-82.61105,6b,04-15,10-22
45622,39.36457,-82.4959,6b,04-15,10-22
45623,38.63063,-82.2697,7a,04-10,11-01
45624,39.17221,-83.34842,6b,04-15,10-22
45628,39.39023,-83.19363,6b,04-15,10-22
45629,38.65391,-82.82535,7a,04-10,11-01
45630,38.79333,-82.96046,6b,04-15,10-22
45631,38.82548,-82.22755,6b,04-15,10-22
45634,39.17101,-82.50017,6b,04-15,10-22
45636,38.59245,-82.82882,7a,04-10,11-01
45638,38.53511,-82.6737,7a,04-10,11-01
45640,39.03423,-82.63678,6b,04-15,10-22
45642,39.04758,-83.05382,6b,04-15,10-22
45644,39.45935,-82.87777,6b,04-15,10-22
45645,38.55705,-82.53744,7a,04-10,11-01
45646,39.08622,-83.31764,6b,04-15,10-22
45647,39.28241,-82.76457,6b,04-15,10-22
45648,38.9118,-82.98836,6b,04-15,10-22
45650,38.74651,-83.40878,6b,04-15,10-22
45651,39.26705,-82.46415,6b,04-15,10-22
45652,38.83305,-83.07498,6b,04-15,10-22
45653,38.87778,-82.84096,6b,04-15,10-22
45654,39.3765,-82.39503,6b,04-15,10-22
45656,38.87994,-82.58332,6b,04-15,10-22
45657,38.86635,-83.22028,6b,04-15,10-22
45658,38.76608,-82.41638,6b,04-15,10-22
45659,38.67484,-82.61865,7a,04-10,11-01
45660,38.9876,-83.37752,6b,04-15,10-22
45661,39.04608,-83.06459,6b,04-15,10-22
45662,38.76282,-82.94294,7a,04-10,11-01
45663,38.74324,-83.05954,6b,04-15,10-22
45669,38.468,-82.35457,7a,04-10,11-01
45671,38.94769,-83.24361,6b,04-15,10-22
45672,39.20805,-82.69077,6b,04-15,10-22
45673,39.20415,-82.81378,6b,04-15,10-22
45674,38.88174,-82.38091,6b,04-15,10-22
45677,38.79411,-82.75545,7a,04-10,11-01
